AISLE,SIDE,SECTION,SKU,UPC,DESCRIPTION,TAG ID,RETAIL SECTION,LOCATION
604,302,018,0000001011111,0003400000545,ICE BREAKERS ICE,AHSK2     ,318,4
604,302,019,0000001012090,0002200000317,ECLIPSE BIG E GUM,AHSK2     ,318,4
604,302,020,0000001012091,0002200000319,ECLIPSE BIG E GUM,AHSK2     ,318,4
604,302,021,0000001051321,0002200000574,ECLIPSE GUM BIG E,AHSK2     ,318,3
604,302,022,0000001014782,0002200001918,ORB WHITE PEPP BTL,TGS00     ,318,1
604,302,023,0000001010197,0002200001475,ORBIT SF GUM,AHSK2     ,318,4
604,302,024,0000001010592,0007339001404,MENTOS MINT CURVY,ECSK2     ,318,3
604,302,025,0000001010687,0007339001405,MENTOS CHEWING GUM,ECSK2     ,318,4
604,302,026,0000001010699,0007339001412,MENTOS PURE WHTE,ECSK2     ,318,4
604,302,027,0000001011404,0001254600608,TRIDENT SPEARMINT,TGS00     ,318,4
604,302,028,0000001011135,0001254600606,TRIDENT FP BOTTLE,TGL00     ,318,4
604,303,001,0000001013423,0003400013860,KIT KAT MINIS,AHSF2     ,318,2
604,303,002,0000001011064,0003400047153,HRSHY YORK MINIS,ECSK2     ,318,2
604,303,003,0000001010712,0004000042252,SNICKERS BITES,ECSK2     ,318,4
604,303,004,0000001010868,0004000048433,TWIX BITES,ECSK2     ,318,2
604,303,005,0000001015067,0003400024522,KIT KAT BIG KAT,TGS00     ,318,0
604,303,006,0000001011482,0004000000405,MARS TWIX CARAMEL,ECSK2     ,318,4
604,303,007,0000001011930,0001070080727,PAY DAY KING SZ,ECSK2     ,318,3
604,303,008,0000001011678,0001070080722,PAY DAY CANDY,AHSK2     ,318,7
604,303,009,0000001010442,0004000042431,SNICKERS BR MLK,AHSK2     ,318,7
604,303,010,0000001010217,0003400013851,KIT KAT MINIS,ECSK2     ,318,4
604,303,011,0000001012144,0003400047022,REESES HRSHY CHOC,ECS01     ,318,3
604,303,012,0000001010152,0003400000229,HRSHY KIT KAT KING,ECSK2     ,318,4
604,303,013,0000001010150,0003400000480,REESES PB CUPS,ECSK2     ,318,5
604,303,014,0000001010258,0004000000263,SNICKERS KING SIZE,ECSK2     ,318,4
604,303,015,0000001010153,0004000000432,M&M PEANUT,ECSK2     ,318,4
604,303,016,0000001010148,0004000000431,MARS KING SZ BAR,ECSK2     ,318,3
604,303,017,0000001011765,0003400000220,HRSHY MLK CHC KING,AHSK2     ,318,5
604,303,018,0000001012834,0003400000223,MR GOODBAR,TGS00     ,318,0
604,303,019,0000001010144,0003400000221,HRSHY ALMOND KING,ECSK2     ,318,4
604,303,020,0000001013420,0003400000203,REESESTICKS KING,ECSK2     ,318,3
604,303,021,0000001013282,0003400031402,HRSHY GOLD PEANUT,ECSF2     ,318,1
604,303,022,0000001010382,0002800000142,NSTLE BUTTERFINGER,ECS01     ,318,3
604,303,023,0000001010491,0007339000011,MENTOS MINT,ECSK2     ,318,4
604,303,024,0000001010473,0007339000016,MENTOS MNT MX FRT,ECSK2     ,318,3
604,304,001,0000001010486,0002211007980,HUBBA BUBBA TAPE,ECS01     ,318,4
604,304,002,0000001012793,0004111600527,TOPPS JUMPING POP,TGS00     ,318,5
604,304,003,0000001010569,0004111600582,JUICY DROP TAFFY,ECS01     ,318,4
604,304,004,0000001010673,0004111600595,TOPPS BABY BTL POP,ECS01     ,318,4
604,304,005,0000001010541,0004111600592,JUICY DROP POP,ECS01     ,318,4
604,304,006,0000001010128,0004000000051,STARBURST,AHSK2     ,318,4
604,304,007,0000001010882,0002200001464,LIFESAVERS GUMMIES,TGS00     ,318,4
604,304,008,0000001010573,0002200001469,STARBURST MINIS,TGS00     ,318,5
604,304,009,0000001010082,0003400000243,MR GOODBAR,AHSK2     ,318,4
604,304,010,0000001013197,0003400000386,HRSHY BAR TAKE 5,AHSK2     ,318,4
604,304,011,0000001013379,0003400044143,REESES PNT BTR,ECS01     ,318,0
604,304,012,0000001010517,0004000000105,SNICKERS ALMOND,AHSK2     ,318,4
604,304,013,0000001010038,0004000050883,M&MS CARAMEL,TGS00     ,318,3
604,304,015,0000001052001,0004000000266,SKITTLES SOUR,AHSK2     ,318,4
604,304,016,0000001010133,0004000000160,SKITTLES BITE SIZE,AHSK2     ,318,5
604,304,017,0000001010583,0004000000162,SKITTLES WILD BRY,AHSF2     ,318,1
604,304,019,0000001011671,0003400000239,HRSHY COOKIES N CR,AHSK2     ,318,6
604,304,020,0000001010009,0001070006080,HEATH CANDY BAR,AHSK2     ,318,7
604,304,021,0000001011675,0003400000330,HSHY YORK MINT,AHLK2     ,318,8
604,304,022,0000001010441,0004000042208,3 MSKTRS 240 CAL,AHLK2     ,318,7
604,304,023,0000001010433,0004000042206,MM MILKY WAY SINGL,AHLK2     ,318,4
604,304,024,0000001012768,0002800001077,BABY RUTH SINGLES,TGS00     ,318,5
604,304,025,0000001010065,0002800013170,CRUNCH SINGLES,TGS00     ,318,4
604,304,026,0000001013027,0000980000052,KINDER JOY,ECS01     ,318,5
604,304,027,0000001011146,0000980012301,FERRERO ROCHER CAN,AHSK2     ,318,3
604,304,028,0000001011673,0003400000246,KIT KAT,AHSK2     ,318,7
604,304,029,0000001010052,0003400000320,ALMOND JOY,AHSK2     ,318,8
604,304,030,0000001010066,0003400000031,MOUNDS BAR DARK,AHSK2     ,318,8
604,304,031,0000001010084,0003400000244,HERSHEY ROLOS,AHSK2     ,318,7
604,304,032,0000001011494,0004000000435,TWIX CARAMEL,AHSK2     ,318,7
604,304,033,0000001010635,0002800020203,BUTTERFINGER BAR S,TGS00     ,318,8
604,304,034,0000001010426,0002800000355,BUTTERFINGER CUP,AHSK2     ,318,4
604,304,036,0000001011674,0003400000240,HRSHY MILK CHOC BR,AHSK2     ,318,4
604,304,037,0000001011672,0003400000241,HERSHEY BAR ALMOND,AHSK2     ,318,7
604,304,038,0000001058473,0007022100720,MILKA & OREO,ECL01     ,318,4
604,304,039,0000001015346,0003400000852,REESES CRUNCHY CKY,ECS01     ,318,3
604,304,040,0000001010033,0003400000163,BIG CUP REESES BIG,AHSK2     ,318,5
604,304,041,0000001011676,0003400000440,REESES CUPS,AHSK2     ,318,7
604,304,042,0000001010077,0004000000032,M&MS CHOC PEANUT,AHLK2     ,318,7
604,304,043,0000001010743,0004000000031,M&MS MILK CHOC,AHSK2     ,318,6
604,305,001,0000020070171,0004300000046,MIO ENERGY BLK CHR,ECS01     ,301,1
605,101,001,0000001012773,0001254668002,STRIDE WINTERBLUE,AHSK2     ,318,0
605,101,002,0000001010470,0001254600714,STRIDE SOUR PATCH,ECSK2     ,318,5
605,101,003,0000001010584,0001254600523,STRIDE GUM SF SOUR,TGS00     ,318,4
605,101,004,0000001010424,0002200001749,JUICY FRUIT,AHSK2     ,318,5
605,101,005,0000001058505,0002200007605,JCY FRUIT STRBRST,TGS00     ,318,2
605,101,006,0000001010725,0001254600783,TRIDENT LYRS SWDSH,AHSK2     ,318,5
605,101,007,0000001010062,0001254660002,TRIDENT LAYERS,AHSK2     ,318,5
605,101,008,0000001060587,0001254601111,TRIDENT TROP TWIST,ECL01     ,318,2
605,101,009,0000001015463,0001254601172,TRIDENT GUM RSPBRY,ECSK2     ,318,6
605,101,010,0000001060585,0001254601113,TRIDENT WTRMLN,ECSK2     ,318,6
605,101,011,0000001012778,0001254668019,STRIDE SWT PPPRMNT,TGS00     ,318,0
605,101,012,0000001056531,0001254600952,STRIDE SPEARMINT,ECLK2     ,318,5
605,101,013,0000001011098,0002200000067,WRIGGLEY STRAWBERY,TGS00     ,318,2
605,101,014,0000001056529,0001254600945,STRIDE ICY MINT,ECLK2     ,318,3
605,101,015,0000001010053,0002200001331,ECLIPSE SPEARMINT,TGS00     ,318,5
605,101,016,0000001010243,0001254667609,TRIDENT GUM WHITE,ECSK2     ,318,6
605,101,017,0000001060586,0001254601107,TRIDENT SPEARMINT,ECL01     ,318,2
605,101,018,0000001060584,0001254601109,TRIDENT ORIGINAL,ECL01     ,318,2
605,101,019,0000001015465,0001254601156,TRIDENT GUM MINTY,ECS01     ,318,2
605,101,020,0000001015461,0001254601142,TRIDENT GUM PPRMNT,ECS01     ,318,2
605,101,021,0000001015462,0001254601144,TRIDENT BUBBLEGUM,ECS01     ,318,2
605,101,022,0000001015464,0001254601147,TRIDENT GUM CINN,ECS01     ,318,3
605,101,023,0000001012780,0002200001209,ORBIT STRAWBERRY,ECSK2     ,318,4
605,101,024,0000001010790,0002200000489,WRIGLEYS ORBIT GUM,ECSK2     ,318,6
605,101,025,0000001015470,0002200000094,ORBIT WHITE SOFT,ECSF2     ,318,1
605,101,026,0000001013377,0003400070137,ICE BREAKERS,NISC3     ,318,1
605,101,027,0000001013366,0003400070139,ICE BREAKERS ICE,NISC3     ,318,1
605,101,028,0000001010502,0002200001553,5 ASCENT GUM,AHSK2     ,318,6
605,101,029,0000001013373,0002200007603,5 MYSTERY MINT,AHSK2     ,318,5
605,101,030,0000001015469,0002200001789,FIVE GUM,TGS00     ,318,4
605,101,031,0000001060593,0002200001790,FIVE SPEARMINT,NILC3     ,318,1
605,101,032,0000001010299,0002200000845,WRIGLEYS GUM,AHSK2     ,318,5
605,101,033,0000001010344,0002200000838,WRIGLEYS GUM,AHSK2     ,318,6
605,101,034,0000001058508,0002200001908,EXTRA CINNAMON STK,TGL00     ,318,3
605,102,001,0000001015468,0002200000089,ORBIT WHT PEPPERMI,ECSF2     ,318,2
605,102,002,0000001012476,0002200000486,WRIGLEYS ORBIT GUM,ECSK2     ,318,5
605,102,003,0000001012770,0002200000484,WRGLY GUM ORBIT,ECSK2     ,318,6
605,102,004,0000001012479,0002200000488,ORBIT WINTERGREEN,ECSK2     ,318,7
605,102,005,0000001011815,0002200000483,ORBIT GUM MINT SF,ECSK2     ,318,5
605,102,006,0000001010974,0002200000512,WRIGLEYS GUM,AHSK2     ,318,6
605,102,007,0000001010971,0002200000514,WRIGLEYS GUM,AHSK2     ,318,6
605,102,008,0000001010095,0002200001471,RPM MNT 5,AHSK2     ,318,3
605,102,009,0000001010294,0002200000891,GUM PPRMNT SF,AHSK2     ,318,5
605,102,010,0000001010298,0002200000899,GUM SPRMNT SF,AHSK2     ,318,5
605,102,011,0000001010278,0002200000898,GUM POLAR ICE SF,AHSK2     ,318,5
605,102,012,0000001010667,0002200000840,WRIGLEYS GUM,AHSK2     ,318,3
605,102,013,0000001060167,0000980030003,TIC TAC GUM T56,TGS00     ,318,1
605,102,014,0000001012992,0000980030001,TIC TAC GUM T56,TGS00     ,318,1
605,102,015,0000001012981,0000980030002,TIC TAC GUM,TGS00     ,318,1
605,102,016,0000001010739,0003400000042,ICE BREAKERS CHEWS,TGS00     ,318,3
605,102,017,0000001056530,0001254600947,STRIDE PEPPERMINT,TGL00     ,318,4
605,102,018,0000001010654,0003400000080,ICE BREAKERS,TGS00     ,318,3
605,102,019,0000001010248,0001254631255,DENTYNE ICE GUM PP,ECSK2     ,318,1
605,102,020,0000001012995,0001254600625,TRIDENT FRESH PPMT,ECS01     ,318,1
605,102,021,0000001014878,0001254600630,TRIDENT FR SPRMNT,ECS01     ,318,0
605,102,022,0000001010826,0002200000973,ALTOIDS SMALLS,ECS01     ,318,3
605,102,023,0000001010827,0002200000974,ALTOIDS SMALLS,ECS01     ,318,3
605,102,024,0000001010271,0002200000666,WRIGLEYS GUM,AHSK2     ,318,4
605,102,025,0000001014291,0002200000665,WRIGLEYS SPEARMINT,AHSK2     ,318,3
605,102,026,0000001010275,0002200000667,WRIGLEYS GUM,AHSK2     ,318,3
605,102,027,0000001012782,0002200000668,BIG RED GUM,AHSK2     ,318,3
605,102,028,0000001011492,0003400000007,ICE BREAKERS MINTS,TGS00     ,318,4
605,102,029,0000001011495,0003400000009,ICEBREAKERS TINS,TGS00     ,318,4
605,102,030,0000001012788,0007339001462,MENTOS SLIM,AHSK2     ,318,3
605,102,031,0000001012787,0007339000921,MENTOS NOW,AHSK2     ,318,3
605,102,032,0000001012786,0007339000920,MENTOS NOW,AHSK2     ,318,3
605,102,033,0000001013079,0002200002072,EXTRA MINTS,ECSK2     ,318,5
605,102,034,0000001013101,0002200002073,EXTRA MINTS POLAR,ECSK2     ,318,4
605,102,035,0000001011102,0002200000769,ALTOIDS ARCTIC,TGS00     ,318,3
605,102,036,0000001011129,0002200000768,ALTOIDS ARCTIC WIN,TGS00     ,318,3
605,102,037,0000001010194,0002200015933,ALTOIDS MINTS,AHSK2     ,318,3
605,102,038,0000001011045,0002200015934,ALTOIDS MINTS,AHSK2     ,318,4
605,102,039,0000001010431,0002200015935,ALTOIDS MINTS CINN,AHSK2     ,318,3
605,102,040,0000009600987,0002620011730,SLIM JIM GIANT,ECL01     ,338,0
605,102,041,0000009600989,0002620011750,SLIM JIM GIANT MLD,NILC3     ,338,1
605,102,042,0000049011392,0061391112005,OSTRIM BEEF STICK,TGS00     ,312,1
605,102,043,0000009150025,0005194370077,TILLAMOOK TERIYAKI,ECL01     ,338,3
605,102,044,0000009151118,0085895900583,CHEFS CUT REAL SNK,ECL01     ,338,0
605,102,045,0000009151114,0085895900538,CHEFS CUT SNACK,ECL01     ,338,1
605,103,001,0000008050683,0007800000161,7UP SODA,ECLK2     ,313,1
605,103,002,0000008050869,0007800015240,CAN DRY GINGER ALE,ECLK2     ,313,1
605,103,003,0000008050661,0007800001640,SQUIRT SODA,ATLCA     ,313,0
605,103,004,0000008050639,0007800011340,SUNKIST ORANGE,ATLCA     ,313,0
605,103,005,0000008050750,0007800005240,A&W ROOTBEER,ECLK2     ,313,2
605,103,006,0000008010021,0000000020300,SELECT SODA POP,TGL00     ,313,0
605,103,007,0000008101037,0007084781116,MONSTER ENERGY,ECL01     ,313,4
605,103,008,0000008100334,0007084781126,MONSTER LO CARB,ECL01     ,313,2
605,103,009,0000003350002,0007084701755,MONSTER ZERO RED,ECL01     ,313,0
605,103,010,0000003350094,0007084702090,MONSTER ULTRA,ECL01     ,313,0
605,103,011,0000008102209,0061126910171,RED BULL,ECL01     ,313,4
605,103,012,0000008100243,0061126999100,RED BULL ENERGY DR,ECLK2     ,313,4
605,103,013,0000008100910,0061126981899,RED BULL,ECLK2     ,313,1
605,103,014,0000008100900,0061126971646,RED BULL SF,ECLK2     ,313,3
605,103,015,0000039500472,0085518600650,PEETS COFFEE & TEA,NILC3     ,323,1
605,103,016,0000039500473,0085518600649,STUMPTOWN COFFEE,NILC3     ,323,0
605,103,017,0000039500398,0018062600021,STUMPTOWN BREW,ECL01     ,323,1
605,103,018,0000039500024,0085290900352,CALIFIA FARMS CRML,TGL00     ,323,0
605,103,019,0000039500025,0085290900353,CALIFIA FARMS XX,TGL00     ,323,0
605,103,020,0000039050063,0085290900362,CALIFIA FARMS,AHSC1     ,323,0
605,103,021,0000049010036,0072225210260,CLIF BAR BLUEBERRY,TGS00     ,312,3
605,103,022,0000049010350,0072225250003,CLIF BAR OTML RSN,ECS01     ,312,3
605,103,023,0000049010217,0072225210330,LUNA BAR LEMON ZST,AHSC1     ,312,0
605,103,024,0000049020056,0072225210410,LUNA CHOCOLATE PEP,AHSC1     ,312,0
605,103,025,0000068010040,0003980010797,ENERGIZER MAX 8AA,TGS00     ,311,7
605,103,026,0000068010054,0003980010805,ENERGIZER BATTERY,TGS00     ,311,7
605,104,001,0000002020550,0004400000773,NUTTR BUTTR BITES,TGL00     ,338,4
605,104,002,0000002010175,0004400003431,NBC MINI GLDN OREO,TGL00     ,338,5
605,104,003,0000002010471,0004400000713,MINI CHIPS AHOY,TGL00     ,338,6
605,104,004,0000002011592,0004400001592,NBC MINI OREOS,TGL00     ,338,5
605,104,005,0000002150028,0003010057469,KBLR MINI FUDGE,ECL01     ,338,5
605,104,006,0000002150069,0004400003412,NBC OREO GO-PAKS,ECL01     ,338,3
605,104,007,0000002150038,0002410057467,SUNSHINE CADDIES,ECLF2     ,338,4
605,104,008,0000002150065,0007667710033,FAM AMOS CKY CUPS,ECL01     ,338,4
605,104,009,0000002010927,0004400003414,NBC MINI NILLA,ECL01     ,338,3
605,104,010,0000002150055,0004400003214,NBC MINI OREO GO,ECL01     ,338,3
605,104,011,0000002150056,0004400003211,NBC MINI CHPS AHOY,ECL01     ,338,3
605,104,012,0000004100231,0003760049538,SKIPPY BITES,ECL01     ,302,4
605,104,013,0000004100230,0003760049548,SKIPPY BITES SOFT,ECL01     ,302,4
605,104,014,0000011101781,0003000056276,BITES CHOCO CHIP,ECLF2     ,301,4
605,104,015,0000011101778,0003000056277,BITES CINNAMON,ECLF2     ,301,3
605,104,016,0000002020514,0001410008578,PEP FARM GOLDFISH,TGL00     ,338,5
605,104,017,0000002020782,0001410009647,PEP FARM WILDWHTE,TGL00     ,338,5
605,104,018,0000002020548,0001410008539,PF GOLDFISH,TGL00     ,338,3
605,104,019,0000002020525,0001410008548,GOLDFISH EX CHDR,TGL00     ,338,5
605,104,020,0000011150742,0001356211105,ANNIES BUNNY FRUIT,AHLC2     ,301,4
605,104,021,0000011150743,0001356211107,ANNIES FRT SNCK,AHLC2     ,301,4
605,104,022,0000002020895,0001356230261,ANNIES GRHM FRNDS,AHLC2     ,338,5
605,104,023,0000002012689,0007989311599,O ORGNC COOKIES,AHLC2     ,338,5
605,104,024,0000009011774,0002840042053,LAYS BARBECUE,ECL01     ,338,2
605,104,025,0000009011833,0002840043318,CHEETOS CRUNCHY,ECLC1     ,338,3
605,104,026,0000009011803,0002840043143,RUFFLES CHEDDAR,ECL01     ,338,2
605,104,027,0000009011794,0002840042071,DORITOS COOL RANCH,ECL01     ,338,2
605,104,028,0000009011793,0002840042073,DORITOS CHPS TRTLA,ECL01     ,338,1
605,104,029,0000009011776,0002840042054,LAYS POTATO CHIPS,ECLC1     ,338,2
605,104,030,0000001013362,0004000052933,DV DC CNDALM,NISC3     ,318,1
605,104,031,0000001013361,0003400021261,SNACK MIX ALMOND,TGS00     ,318,0
605,104,032,0000001013319,0003400021092,TAKE FIVE SNACK,TGS00     ,318,0
605,104,033,0000001013408,0003400038005,PAYDAY SNACK BITES,TGL00     ,318,4
605,104,034,0000049010162,0064422572783,POWER PROTEIN CHOC,TGS00     ,312,2
605,104,035,0000049011061,0064422572770,POWER SALTED CRML,TGS00     ,312,3
605,104,036,0000049011540,0064422572773,PWR PB CRUNCH BAR,TGS00     ,312,3
605,104,037,0000049010361,0064422572738,POWER FRENCH VNLLA,TGS00     ,312,2
605,104,038,0000049010418,0064422572710,POWER CHOC MINT,TGS00     ,312,2
605,104,039,0000049010511,0064422572779,POWER CRUNCH PROTE,TGS00     ,312,2
605,104,040,0000049020173,0060265217050,KIND DK CHOC BAR C,ECSC1     ,312,8
605,104,041,0000049020237,0060265217030,KIND CARAMEL,ECSC1     ,312,1
605,104,042,0000049020843,0060265219977,KIND DK CHOC ALMD,ECSC1     ,312,3
605,104,043,0000049020062,0060265217651,KIND CHOCOLATE NUT,ECSC1     ,312,1
605,104,044,0000049020174,0060265217056,KIND BAR PNUT BTR,ECSC1     ,312,5
605,104,045,0000049020133,0060265217011,KIND BR CRNBRY ALM,ECSC1     ,312,7
605,104,046,0000001056879,0085968600417,BARKTHINS DARK,TGL00     ,318,2
605,104,047,0000068010040,0003980010797,ENERGIZER MAX 8AA,ECS01     ,311,4
605,104,048,0000068010054,0003980010805,ENERGIZER BATTERY,ECS01     ,311,4
605,301,001,0000034350109,0007033060315,BIC CLSC LIGHTER W,ECL01     ,335,4
605,301,002,0000009010302,0008411411270,KETTLE POT CHPS,TGL00     ,338,1
605,301,003,0000009010332,0008411411271,KETTLE POT CHPS,AHLC1     ,338,0
605,301,004,0000009010295,0008411411269,KETTLE POT CHPS,TGL00     ,338,2
605,301,005,0000009010315,0008411411272,KETTLE JALAPENO PO,AHLC1     ,338,1
605,301,006,0000009010306,0008411411275,KETTLE POT CHPS SA,AHLC1     ,338,1
605,301,007,0000009010327,0008411411274,KETTLE POT CHPS,AHLC1     ,338,1
605,301,008,0000009150245,0002113029471,BEEF JERKY TERIYAK,ECL01     ,338,2
605,301,009,0000001013403,0003400021071,REESE SNACK MIX,TGL00     ,318,1
605,301,010,0000009150144,0002113029470,BEEF JERKY,ECL01     ,338,1
605,301,011,0000009150247,0002113029472,BEEF JERKY PEPPERE,ECL01     ,338,4
605,301,012,0000009100281,0002113029427,TSA MOUNTAIN MIX,ECL01     ,338,1
605,301,013,0000001011162,0085981500203,OCHO ORGNC CCNT BR,ECS01     ,318,2
605,301,014,0000001010543,0085981500201,OCHO BAR PEANUT,ECS01     ,318,2
605,301,015,0000001013384,0081791102304,OCHO CANDY ORGANIC,ECS01     ,318,0
605,301,016,0000001011422,0081080802001,YOWIE CHOCOLATE,TGS00     ,318,3
605,301,017,0000049020133,0060265217011,KIND BR CRNBRY ALM,AHSC1     ,312,2
605,301,018,0000049020843,0060265219977,KIND DK CHOC ALMD,TGS00     ,312,1
605,301,019,0000049020173,0060265217050,KIND DK CHOC BAR C,AHSC1     ,312,2
605,301,020,0000049010019,0071941070001,5 HOUR ENERGY SHOT,TGS00     ,312,2
605,301,021,0000053300398,0003660081331,CHAPSTICK,TGS00     ,312,5
605,301,022,0000053300400,0003660081371,CHAPSTICK,TGS00     ,312,6
605,301,023,0000053200632,0004138800223,BLISTEX FIVE STAR,ECS01     ,312,4
605,301,024,0000053300376,0003660082801,CHAPSTICK SPF15,TGS00     ,312,5
605,301,025,0000053200755,0004138822055,BLISTEX LIP BALM C,TGS00     ,312,3
605,301,026,0000001015210,0007729091820,PEARSON CANDY NUT,ECS01     ,318,3
605,301,027,0000049010555,0071941075001,5 HOUR ENERGY PCH,TGS00     ,312,2
605,301,028,0000049010502,0071941020001,5 HOUR ENERGY GRP,TGS00     ,312,2
605,301,029,0000049010107,0071941050001,5 HOUR ENERGY BRY,TGS00     ,312,2
605,301,030,0000001013402,0006843791131,BROOKSIDE DK CHOC,TGS00     ,318,2
605,301,031,0000001011065,0006843791127,BRKS DK CHOC ACAI,TGL00     ,318,2
605,301,032,0000004100201,0000980080005,NUTELLA & GO,AHLK2     ,302,3
605,301,033,0000004100232,0000980080009,NUTELLA AND GO,AHLK2     ,302,3
605,301,034,0000004100105,0003400012412,REESES PNT BTR,ECL01     ,302,3
605,301,035,0000001052811,0087398300002,STRWBRRY FRT CHEWS,TGS00     ,318,2
605,301,036,0000001052814,0087398300005,HI CHEW MANGO,TGS00     ,318,2
605,301,037,0000001013202,0085798300473,HI-CHEW KIWI CHEWS,ECS01     ,318,0
605,301,038,0000001013732,0007339001334,MENTOS GUM WTRMLN,AHSK2     ,318,4
605,301,039,0000001013783,0007339001335,MENTOS GUM HNYCRSP,AHSK2     ,318,5
605,301,040,0000001010469,0087398300003,APPLE FRUIT CHEWS,TGS00     ,318,2
605,301,041,0000001013363,0003400045353,REESE CRUNCHER,TGS00     ,318,0
605,301,042,0000001013381,0003400036343,COOKIES-N-CRME,TGS00     ,318,0
605,301,043,0000001013318,0004000052938,DV MC SSLTDCSHW,NISC3     ,318,0
605,301,044,0000001013146,0002200001788,EXTRA POLAR ICE,TGS00     ,318,1
605,301,045,0000001013145,0002200001787,EXTRA SPEARMINT,TGS00     ,318,1
605,302,001,0000001011407,0003400000481,BREATH SAVERS,ECS01     ,318,1
605,302,002,0000001012055,0003400000337,BREATHSAVERS SPRMN,ECS01     ,318,1
605,302,003,0000001013421,0003400000211,ICE BREAKERS DUO,ECS01     ,318,1
605,302,004,0000001010100,0003400000665,ICE BREAKERS DUO,ECS01     ,318,1
605,302,005,0000001010994,0003400072068,ICE BREAKERS SOURS,TGS00     ,318,4
605,302,006,0000001011862,0007339001393,MENTOS GUM FRSH MN,AHSK2     ,318,1
605,302,007,0000001012094,0007339001387,MENTOS GUM PURE,AHSK2     ,318,1
605,302,008,0000001012217,0007339001388,MENTOS CHEWING GUM,AHSK2     ,318,1
605,302,009,0000001010563,0000980000630,TIC TAC FRT ADVENT,AHSK2     ,318,1
605,302,010,0000001010693,0000980000633,TIC TAC ORNG BTL,AHSK2     ,318,4
605,302,011,0000001010832,0000980000761,TIC TAC FRESHMINTS,AHSK2     ,318,1
