WHSE DSP_LOCN   LOCN_PICK_SEQ            SKU_BRCD
0309 PRL09 AM   04002                    184500070
0309 PRL09 AM   04002                    184500094
0309 PRL09 AM   04002                    960078131
0309 PRL09 AM   04002                    184500029
0309 PRL09 AM   04002                    184500101
0309 PRL09 AM   04002                    184580013
0309 PRL09 AM   04002                    960111334
0309 PRL09 AM   04002                    184500083
0309 PRL09 AM   04002                    184580021
0309 PRL09 AM   04002                    960056215
0309 PRL09 AM   04002                    184500034
0309 PRL09 AM   04002                    960111081
0309 PRL09 AM   04002                    960077776
0309 PRL09D02   04002                    184560100
0309 PRL09E06   04002                    960109829
0309 PRL09A01   04002                    184270078
0309 PRL08B04   04003                    184540011
0309 PRL08C02   04003                    184470010
0309 PRL08D04   04003                    184330244
0309 PRL08A07   04003                    184260014
0309 PRL08C04   04003                    184540026
0309 PRL08C07   04003                    184310006
0309 PRL08A02   04003                    184360021
0309 PRL08B06   04003                    184410093
0309 PRL08B07   04003                    184540034
0309 PRL08C03   04003                    184370008
0309 PRL08B02   04003                    184540027
0309 PRL08A03   04003                    960104315
0309 PRL08C06   04003                    184540029
0309 PRL08 AM   04003                    184380066
0309 PRL08 AM   04003                    184380067
0309 PRL08 AM   04003                    960124452
0309 PRL08B01   04003                    184570126
0309 PRL08A04   04003                    184370014
0309 PRL08 CH   04003                    184280006
0309 PRL08 CH   04003                    184330167
0309 PRL08 CH   04003                    184540055
0309 PRL08 CH   04003                    960095737
0309 PRL08 CH   04003                    184280002
0309 PRL08 CH   04003                    184330252
0309 PRL08 CH   04003                    184360016
0309 PRL08 CH   04003                    960083225
0309 PRL08 CH   04003                    960170463
0309 PRL08 CH   04003                    184470004
0309 PRL08 CH   04003                    184540066
0309 PRL08 CH   04003                    184540074
0309 PRL08 CH   04003                    960100099
0309 PRL08 CH   04003                    960126787
0309 PRL08 CH   04003                    960110091
0309 PRL08 CH   04003                    184470015
0309 PRL08 CH   04003                    184280110
0309 PRL08 CH   04003                    184330161
0309 PRL08 CH   04003                    184260008
0309 PRL08 CH   04003                    184360024
0309 PRL08 CH   04003                    184370030
0309 PRL08 CH   04003                    184280007
0309 PRL08 CH   04003                    184540049
0309 PRL08 CH   04003                    960054460
0309 PRL08 CH   04003                    184330159
0309 PRL08 CH   04003                    184360017
0309 PRL08B05   04003                    184540057
0309 PRL08B08   04003                    184540015
0309 PRL08A05   04003                    184260003
0309 PRL08A01   04003                    184360005
0309 PRL07A01   04004                    960079433
0309 PRL07A03   04004                    960079434
0309 PRL07D01   04004                    184490015
0309 PRL07E01   04004                    184490014
0309 PRL07 CH   04004                    960015241
0309 PRL07 CH   04004                    960053936
0309 PRL07 CH   04004                    960056392
0309 PRL07 CH   04004                    960114951
0309 PRL07 CH   04004                    960244997
0309 PRL07 CH   04004                    184480005
0309 PRL07 CH   04004                    184490151
0309 PRL07 CH   04004                    960082260
0309 PRL07 CH   04004                    960158718
0309 PRL07 CH   04004                    184480002
0309 PRL07 CH   04004                    184770804
0309 PRL07 CH   04004                    960123219
0309 PRL07 CH   04004                    960095600
0309 PRL07 CH   04004                    184480004
0309 PRL07 CH   04004                    960114953
0309 PRL07 CH   04004                    960083361
0309 PRL07 CH   04004                    184480001
0309 PRL07 CH   04004                    184480022
0309 PRL07 CH   04004                    184490013
0309 PRL07 CH   04004                    184490018
0309 PRL07 CH   04004                    184480013
0309 PRL07 CH   04004                    184480039
0309 PRL07 CH   04004                    184490169
0309 PRL07 CH   04004                    960114952
0309 PRL07 CH   04004                    184380065
0309 PRL07 CH   04004                    184490043
0309 PRL07B02   04004                    184490016
0309 PRL07C02   04004                    184490065
0309 PRL07C03   04004                    184490173
0309 PRL07 AM   04004                    960053452
0309 PRL07D02   04004                    184490025
0309 PRL06B04   04005                    960092489
0309 PRL06C02   04005                    960092487
0309 PRL06B02   04005                    960092491
0309 PRL06C01   04005                    960106148
0309 PRL06D02   04005                    960076811
0309 PRL06A03   04005                    960054760
0309 PRL06B03   04005                    960092490
0309 PRL06B01   04005                    960092488
0309 PRL06 CH   04005                    960084773
0309 PRL06 CH   04005                    960031598
0309 PRL06 CH   04005                    960052612
0309 PRL06 CH   04005                    960238020
0309 PRL06 CH   04005                    960289868
0309 PRL06 CH   04005                    960289869
0309 PRL06 CH   04005                    960289866
0309 PRL06 CH   04005                    960289867
0309 PRL06 CH   04005                    960095001
0309 PRL06 CH   04005                    184400015
0309 PRL06 CH   04005                    184420015
0309 PRL06 CH   04005                    184420027
0309 PRL06 CH   04005                    184420047
0309 PRL06 CH   04005                    960085178
0309 PRL06 CH   04005                    184550002
0309 PRL06 CH   04005                    184400037
0309 PRL06 CH   04005                    184400063
0309 PRL06 CH   04005                    184400079
0309 PRL06 CH   04005                    184420051
0309 PRL06 CH   04005                    960090363
0309 PRL06 CH   04005                    184420001
0309 PRL06 CH   04005                    184400028
0309 PRL06 CH   04005                    184400045
0309 PRL06 CH   04005                    960057611
0309 PRL06 CH   04005                    184400064
0309 PRL06 CH   04005                    184420010
0309 PRL06 CH   04005                    960031677
0309 PRL06 CH   04005                    184420067
0309 PRL06 CH   04005                    184550006
0309 PRL06 CH   04005                    184400068
0309 PRL06 CH   04005                    184420018
0309 PRL06D01   04005                    960111731
0309 PRL06A02   04005                    960046113
0309 PRL06A01   04005                    960086494
0309 PRL05D01   04006                    184420016
0309 PRL05A03   04006                    184420020
0309 PRL05A01   04006                    184320053
0309 PRL05A02   04006                    184420019
0309 PRL04A06   04007                    184410069
0309 PRL04B04   04007                    184400030
0309 PRL04C01   04007                    960052021
0309 PRL04B03   04007                    184400041
0309 PRL04B06   04007                    184410097
0309 PRL04C06   04007                    184410063
0309 PRL04 CH   04007                    960054597
0309 PRL04 CH   04007                    960074470
0309 PRL04 CH   04007                    184520037
0309 PRL04 CH   04007                    960054756
0309 PRL04 CH   04007                    184340015
0309 PRL04 CH   04007                    960083226
0309 PRL04 CH   04007                    960273486
0309 PRL04 CH   04007                    184520008
0309 PRL04 CH   04007                    960074395
0309 PRL04 CH   04007                    960053451
0309 PRL04 CH   04007                    184340020
0309 PRL04 CH   04007                    184660110
0309 PRL04A08   04007                    184340009
0309 PRL04B02   04007                    184400003
0309 PRL04B08   04007                    184520017
0309 PRL04B05   04007                    184400024
0309 PRL04A07   04007                    960049836
0309 PRL04B01   04007                    184400004
0309 PRL03A04   04008                    184540045
0309 PRL03B04   04008                    184310009
0309 PRL03D05   04008                    960074471
0309 PRL03D07   04008                    184310013
0309 PRL03B01   04008                    184410229
0309 PRL03A02   04008                    184540053
0309 PRL03B02   04008                    184280107
0309 PRL03 CH   04008                    960057117
0309 PRL03 CH   04008                    184310023
0309 PRL03 CH   04008                    184460011
0309 PRL03 CH   04008                    184310014
0309 PRL03C03   04008                    960074397
0309 PRL03D08   04008                    184310005
0309 PRL03D03   04008                    960074400
0309 PRL03A03   04008                    184540064
0309 PRL03D02   04008                    960074401
0309 PRL03E01   04008                    184840073
0309 PRL03B03   04008                    184460010
0309 PRL03D04   04008                    960074399
0309 PRL03A01   04008                    184300031
0309 PRL03C02   04008                    960074398
0309 PRL03C05   04008                    184310018
0309 PRL03D01   04008                    960074396
0309 PRL02B08   04009                    960113066
0309 PRL02B10   04009                    960113063
0309 PRL02C14   04009                    184710139
0309 PRL02D12   04009                    184710148
0309 PRL02B03   04009                    184710561
0309 PRL02C01   04009                    844710349
0309 PRL02D11   04009                    960122022
0309 PRL02D13   04009                    184710153
0309 PRL02A06   04009                    184410035
0309 PRL02B09   04009                    960113064
0309 PRL02C13   04009                    960122023
0309 PRL02B17   04009                    184410674
0309 PRL02D14   04009                    960122021
0309 PRL02A01   04009                    960108228
0309 PRL02D01   04009                    960049121
0309 PRL02B11   04009                    184410676
0309 PRL02C11   04009                    184710117
0309 PRL02B15   04009                    184410678
0309 PRL02B04   04009                    184710475
0309 PRL02B05   04009                    184710364
0309 PRL02B07   04009                    960113062
0309 PRL02C07   04009                    184710325
0309 PRL02C10   04009                    960120700
0309 PRL02B13   04009                    960037207
0309 PRL02B18   04009                    184410012
0309 PRL02D08   04009                    960053174
0309 PRL02C03   04009                    960024642
0309 PRL02B12   04009                    184410679
0309 PRL02D10   04009                    184710112
0309 PRL02 AM   04009                    960021701
0309 PRL02 AM   04009                    960014418
0309 PRL02 AM   04009                    960009414
0309 PRL02 AM   04009                    960035064
0309 PRL02 AM   04009                    960014416
0309 PRL02 AM   04009                    960013932
0309 PRL02 AM   04009                    960238757
0309 PRL02 AM   04009                    960128477
0309 PRL02 AM   04009                    960311629
0309 PRL02 AM   04009                    960314413
0309 PRL02 AM   04009                    960129198
0309 PRL02 AM   04009                    960149853
0309 PRL02 AM   04009                    960129199
0309 PRL02 AM   04009                    960129267
0309 PRL02 AM   04009                    960313616
0309 PRL02 AM   04009                    960239629
0309 PRL02 AM   04009                    960130382
0309 PRL02 AM   04009                    184410527
0309 PRL02 AM   04009                    184710335
0309 PRL02 AM   04009                    960106175
0309 PRL02 AM   04009                    960013934
0309 PRL02 AM   04009                    960014419
0309 PRL02 AM   04009                    960024423
0309 PRL02 AM   04009                    960013933
0309 PRL02E01   04009                    184840056
0309 PRL02D02   04009                    960049154
0309 PRL02D04   04009                    960052886
0309 PRL02D09   04009                    960114203
0309 PRL02A03   04009                    960108227
0309 PRL02 CH   04009                    960014417
0309 PRL02A04   04009                    184710298
0309 PRL02C09   04009                    184710141
0309 PRL02B14   04009                    184410677
0309 PRL02B16   04009                    184410007
0309 PRL02B19   04009                    184410233
0309 PRL01B09   04010                    184710053
0309 PRL01C13   04010                    184710015
0309 PRL01A06   04010                    184710486
0309 PRL01B03   04010                    184840055
0309 PRL01A04   04010                    184710336
0309 PRL01A05   04010                    184710491
0309 PRL01C11   04010                    184710037
0309 PRL01A01   04010                    184710400
0309 PRL01D15   04010                    960090106
0309 PRL01B08   04010                    960115857
0309 PRL01C10   04010                    184710114
0309 PRL01A02   04010                    960064353
0309 PRL01B11   04010                    184710357
0309 PRL01D10   04010                    960092492
0309 PRL01A10   04010                    184710027
0309 PRE02E09   04011                    960025157
0309 PRE02E08   04011                    960025156
0309 PRE02H01   04011                    960038145
0309 PRE02E10   04011                    960025158
0309 PRE02E07   04011                    960025155
0309 PRR01B02   04012                    960146805
0309 PRR01D02   04012                    960164230
0309 PRR01D05   04012                    960075793
0309 PRR01B05   04012                    960146802
0309 PRR01C01   04012                    960086107
0309 PRR01F03   04012                    960120843
0309 PRR01G02   04012                    960120844
0309 PRR01B06   04012                    960146801
0309 PRR01E03   04012                    960056948
0309 PRR01F02   04012                    960164229
0309 PRR01A01   04012                    960120497
0309 PRR01G01   04012                    960086106
0309 PRR01G05   04012                    960057202
0309 PRR01B04   04012                    960073195
0309 PRR01C05   04012                    960120846
0309 PRR01E02   04012                    960120845
0309 PRR01F04   04012                    960056938
0309 PRR01G03   04012                    960086085
0309 PRR01A02   04012                    960141355
